variety,lat,long,weight,wing,color,beak
0,83.42986961,35.85806487,24.43261166,28.10527829,1,27.85553546
0,81.96817169,34.32118664,23.79696581,27.90307605,2,16.82724805
0,82.53156313,37.1857295,10.02589346,23.44112798,1,15.89805922
0,78.36566153,38.93632766,22.38722617,26.06205771,2,20.28083706
0,78.1110333,36.81381548,12.02576246,24.75049384,3,20.89440543
0,80.80236904,37.33567933,20.4754615,26.39146378,1,14.35723875
0,85.40333893,36.69938759,12.76553146,23.84585376,1,23.00146433
0,82.49523826,35.83644697,20.99516076,27.46753072,2,15.99204327
0,87.52360362,37.8236423,15.47401554,24.76723155,3,16.76036379
0,84.27971574,35.07946841,14.82607088,24.75904823,2,21.06998125
0,82.3695879,35.45324794,19.04425321,24.64521573,3,21.23955046
0,82.8711004,34.93061131,14.81786619,23.41019173,2,18.99991434
0,80.33873814,34.10785461,13.97996641,24.71931216,2,16.60816271
0,88.54559297,34.17976638,14.23468022,25.29121978,1,21.9909154
0,88.18932096,37.43532904,14.65514222,25.1542783,3,21.34042102
0,88.47382533,38.92727385,24.86089391,29.18970932,2,22.22472757
0,82.65905598,34.06382557,13.48089336,24.99653055,2,15.63709185
0,82.97411265,38.30758292,12.62521577,23.17779895,2,24.75749497
0,86.15795938,38.51830319,22.55196533,27.62998191,2,30.21901144
0,80.25711006,35.31321106,20.48613439,26.15635712,2,18.573419
0,82.68650253,38.14733583,21.43531453,26.15871837,2,20.37860914
0,87.51872235,36.54809011,24.26218305,28.76962503,1,19.16019952
0,88.3383304,34.46146463,16.67852919,25.83076171,3,16.68751906
0,85.68044973,38.8449761,21.21814025,26.30120846,1,21.88512088
0,83.67325279,34.27108806,22.55846584,27.01956527,2,14.32995343
0,80.17683766,36.74918059,20.7696605,26.49299266,2,22.01179448
0,81.22641572,34.37196631,23.99213115,28.76306875,3,19.0042814
0,79.92268528,36.7509256,13.65748419,23.23181583,2,12.83842677
0,82.9037519,36.58778994,14.54891169,24.01989746,2,19.8498574
0,88.35822983,37.32626464,24.26761249,28.82155085,1,23.26763018
0,88.4524157,34.96628737,18.00262724,26.0154464,1,24.84139532
0,85.44387089,34.98194647,14.43452352,24.18633477,2,12.54447909
0,82.70899481,38.85159247,22.38569729,27.37453765,3,21.25251161
0,80.48772625,37.04438002,16.31740281,25.23388271,3,17.96532589
0,79.71772407,37.07757839,24.37123768,26.82503126,3,18.38246911
0,82.0060706,34.55373038,21.32930291,27.08604416,2,18.44748686
0,84.37015809,37.65223624,14.03572691,25.34829367,2,20.44316426
0,84.04383805,35.99114212,24.24819801,27.5491641,3,17.77276096
0,87.15227945,35.99979277,22.89147918,26.6925501,2,20.88854297
0,84.20935133,35.90672942,16.07101322,25.07226369,1,17.45188277
0,79.14531285,35.51492777,15.85576232,26.23722128,1,20.00361181
0,87.27889122,35.65239336,12.48485327,23.50508822,3,21.3466815
0,87.27809162,38.771897,12.70922003,25.1329786,1,13.32117127
0,82.39959033,38.38998621,13.62921094,24.94429134,2,24.70955796
0,82.27769166,37.13657528,15.72905698,25.2604407,1,16.87578964
0,84.83490293,35.25755744,12.30343588,23.52850903,3,23.90537803
0,78.62606155,35.16725357,16.23811733,23.83367828,2,17.38606524
0,81.39327148,37.42962167,13.26498893,24.33476343,3,21.11051493
0,79.10403441,38.25997161,16.24044124,25.61146477,3,22.06735625
0,78.77357558,37.23214567,17.60455708,25.79280648,1,21.00542705
0,78.37248768,38.17687735,22.40110186,26.59708042,3,23.05910295
0,86.99531757,34.42911056,11.80231174,23.52205384,2,13.1104567
0,79.48721564,35.3550623,18.3721833,25.82217128,1,19.93971643
0,85.4885746,38.38231183,22.90196741,27.76771771,2,30.84450214
0,81.83969901,38.15301811,15.22241866,24.99247016,2,16.57637188
0,86.16762039,38.66896251,13.74924725,24.49957534,1,26.1942971
0,83.82580572,36.72749341,11.96607037,24.01049229,3,21.67092331
0,86.13010942,34.7345011,18.41705277,25.28008371,2,16.09174873
0,87.55147986,34.62705827,20.95636895,26.21674453,2,26.11603487
0,86.55772642,38.41548676,12.11907504,24.58504285,1,22.46628554
0,80.66292439,35.22598686,19.53439696,27.49223818,2,13.67885175
0,84.60619303,34.56949743,24.03260731,28.86041309,2,22.43006008
0,78.75872717,34.82794451,10.57666723,24.05166683,1,20.04472825
0,77.57210092,36.28839969,23.97169918,28.1233787,2,24.25263101
0,87.20793373,37.48307464,16.01905167,25.5612481,1,21.36403172
0,77.01880162,36.18571101,22.74860984,27.61444013,1,14.69008987
0,79.7310328,36.54255156,16.51945264,25.55052215,3,15.24105477
0,84.96030681,34.75717535,14.97106068,25.52598199,2,22.75542443
0,79.96192033,38.97392236,22.68544494,27.62447753,3,19.09669241
0,81.73972491,37.56457826,16.87337624,24.14931102,3,22.75724085
0,79.70801148,36.89909732,23.63256336,27.91817107,2,21.90594556
0,84.94310024,38.02033551,18.92422575,26.5941873,2,16.53093718
0,79.38829736,37.63216668,17.00802408,25.49976407,3,22.06599495
0,81.26965345,38.79469529,23.73843067,27.86026951,2,14.65321514
0,87.87194513,36.80487332,23.73003121,29.43159914,3,19.91182432
0,82.73735578,35.05161889,19.35644135,25.05376236,2,27.41335609
0,87.3715912,36.67438804,18.93329403,26.85354882,3,18.2497478
0,78.61729302,36.53704651,20.59580869,25.53441006,3,18.92139384
0,81.58383585,34.79741988,15.22118593,25.52889067,2,21.35902769
0,80.99603297,34.97270528,13.00729644,24.0260893,3,19.28388295
0,87.73304879,38.09356114,15.80257773,26.26352964,2,17.27466612
0,87.22849798,38.24072029,11.65660557,23.76224303,3,20.10049192
0,85.25342085,35.49681063,15.53756777,26.74352093,2,21.60898125
0,83.99369408,36.77124132,22.14193648,27.87925341,1,15.05755686
0,81.32649056,36.12283455,16.2975312,24.66296434,2,22.73749237
0,88.11007286,37.66082452,14.08167851,27.07218996,3,23.56302792
0,83.51205775,36.29410832,16.03638859,22.91449094,1,17.5577928
0,80.79718762,36.39842116,16.04055757,25.43888001,1,22.21042334
0,79.78845585,35.9479477,13.71577583,24.44299269,3,18.30285177
0,79.2721158,38.64946534,14.40500822,25.29865205,2,22.33049442
0,79.83391121,34.66468647,22.40061547,27.8397853,1,19.19300729
0,84.4190413,38.85432119,18.36385721,25.65854203,2,17.75992393
0,88.56033659,35.35138495,14.79249766,24.84085742,3,19.26634021
0,86.98758419,34.71875205,21.94322154,28.01113309,3,27.26345318
0,77.93409337,36.03888094,17.22321026,25.13216101,1,12.74714206
0,78.5083357,36.09820351,21.95929828,25.98399865,3,18.39967268
0,87.03836824,38.21587335,22.74764752,27.17909963,3,19.57407389
0,84.64620541,36.04660792,15.93350681,25.31110695,2,24.06739823
0,78.13493437,36.76320004,14.55986642,25.93297306,2,22.56288451
0,77.68114961,38.69515455,11.8611279,23.71065192,3,16.30200751
0,88.03804708,38.38412752,11.37413,22.97272182,3,25.43965895
0,78.64802706,37.09263415,13.33729699,24.54371012,1,24.53578766
0,80.38485618,35.75125457,17.05263978,26.25544397,3,19.52438
0,87.89720566,38.94760233,19.41318514,25.24591026,2,17.44245933
0,88.81006499,34.10901712,16.96654082,24.90754637,1,21.19643726
0,80.52365153,35.71333531,13.57329547,24.09927123,2,15.60327974
0,87.26190579,38.28994508,17.82783473,24.91328525,3,13.99557233
0,83.02896465,36.13000834,18.30502951,27.29793778,1,19.87146026
0,77.33579982,37.5950257,21.76964647,26.47511476,2,23.08354484
0,80.64024286,37.69077352,22.42760244,26.58326206,1,18.36312176
0,80.87132145,34.37383279,24.70840714,28.26017592,3,19.0886533
0,83.37901933,36.99941172,24.55158142,28.4843028,1,16.98286045
0,80.02011114,38.23091592,12.29798864,24.40864978,1,19.74426231
0,85.79967089,36.96353069,20.52638629,26.08382209,2,19.76542857
0,83.14324192,36.77544342,10.72327944,23.59459008,2,20.03955285
0,88.01237149,34.49375013,11.17594261,23.5992588,2,18.85325342
0,84.19268476,34.14669843,16.10205904,24.60729049,3,19.70266122
0,82.67468021,38.89911684,16.27013872,25.25329113,3,25.45357496
0,78.90168793,38.31080512,17.75708178,26.02669901,2,20.6869986
0,80.22346363,38.23325972,18.64427424,26.17522619,3,22.73016969
0,85.19594619,37.14150215,15.6236687,23.99559231,3,16.09348011
0,88.44663373,34.60794216,15.30853823,24.30710889,1,22.87886162
0,84.17219863,36.50846814,23.82511904,28.92364717,1,20.5802417
0,81.48315101,38.15397566,12.31592593,24.43661766,3,20.38272971
0,85.63769035,37.08277863,16.38635071,23.90428369,3,19.31461114
0,86.932858,37.3593638,23.03495303,27.99294916,2,13.27169718
0,83.91350245,34.13491241,13.57445507,25.24589445,1,19.1400632
0,81.76721899,35.35435061,12.23218425,24.67161903,3,28.12354136
0,83.98062942,35.99243471,23.96749014,28.24469504,3,17.82335287
0,88.33336951,36.0310759,11.99690026,24.27962082,3,27.68788392
0,77.30230865,37.46103325,20.95106941,25.82169765,2,20.51202886
0,78.63332686,36.97248975,19.6355331,26.0609961,1,21.11096077
0,79.50887475,34.89095927,20.92760973,28.09596085,1,20.21370018
0,85.49643023,36.22807826,23.36999989,26.76702942,2,22.8429619
0,86.9917722,35.28610687,13.13763332,25.58717594,3,22.83229395
0,81.90891119,37.2247728,15.5573107,24.91649321,1,25.87561088
0,87.32052966,37.37093055,10.76933768,25.00640032,3,22.50995519
0,86.71603718,38.65570458,14.15281001,24.20192882,2,15.32960864
0,84.34951796,38.45088649,11.17982307,24.18732814,3,25.80974045
0,77.82784622,35.03888053,18.73180392,26.07477133,2,25.65522512
0,80.75242862,34.87832871,22.04925949,27.21837858,2,16.74453993
0,87.53546643,36.99385589,14.42783493,24.10089138,3,18.18659044
0,86.82705806,34.2699708,22.28022297,28.23114879,2,14.55706443
0,80.64064121,36.83341795,12.3253405,23.2180255,3,15.10854675
0,85.24965863,34.2720136,12.30709706,23.65003306,3,15.57689247
0,84.53302503,35.59149518,17.94856131,25.09054604,3,12.64514332
0,77.52600606,34.27302681,21.66484888,25.4253495,2,27.54079179
0,77.22075768,34.98691924,18.18460923,25.80147954,2,22.29443199
0,85.12585526,36.50650866,18.65404532,24.67588029,3,23.11716277
0,83.34275537,34.00211677,18.33658396,23.94803651,3,23.89803443
0,78.57638949,34.80024993,24.82286416,25.7458693,3,23.06390563
0,81.9654243,35.96212512,23.43582636,28.54057137,2,25.22006878
0,80.54095246,35.43117469,21.79695538,25.9603765,3,22.25226738
0,85.86907216,35.3887534,18.37527859,25.31413898,2,15.47356277
0,84.82735117,35.76543841,13.40366736,24.05176644,2,16.73646742
0,87.16408356,36.7007688,19.84746803,26.84116295,2,26.22937129
0,85.4970941,38.18424185,17.72001458,25.69574361,3,18.77488117
0,85.58431464,38.5562731,11.38351947,23.77989537,1,20.25960443
0,84.79990554,37.38272887,15.55544767,25.37158246,1,16.32679453
0,78.97723459,37.41547705,20.97955873,25.793703,3,16.88120941
0,84.55793352,37.68003495,11.3241451,24.71791834,1,18.14762693
0,80.99863048,38.80870534,21.25279026,27.04051739,2,17.13885651
0,86.32929551,36.71780093,13.68989355,23.7738349,1,22.41532901
0,79.93063162,37.73567395,20.16059337,27.35419752,2,14.34255498
0,83.35590863,35.37428268,21.03701511,26.44081446,3,18.07024726
0,82.38849901,35.46885464,19.16116497,26.28337494,3,20.01279201
0,87.01966957,38.93027425,16.28470292,24.40411193,2,15.90803645
0,86.06167222,36.29159888,16.09772845,24.95963804,2,16.7627945
0,85.4581808,34.27280495,18.8384093,25.32274612,3,19.26548147
0,87.81533261,38.25885019,22.26423336,27.04275497,2,15.87306744
0,77.77207719,34.68286844,12.10527076,23.76776098,3,15.70750599
0,84.1395197,36.49824946,14.6441812,24.80172076,3,19.17473287
0,80.89032524,36.16975179,11.87842672,24.52692938,3,12.16765109
0,83.43917998,37.53987433,22.50152704,26.51876219,3,23.7925858
0,81.08381714,37.77996061,17.8038184,25.56480903,1,17.37994501
0,78.25585606,35.64556585,10.88699391,23.42360481,3,20.11224964
0,84.37481356,36.66442128,15.49699999,26.0147054,2,18.15512016
0,84.29557157,35.20521494,19.56524373,27.0796907,2,18.59416597
0,85.86926988,34.70993974,24.20209463,27.33928986,3,26.03749423
0,83.96809435,38.72710768,19.66896227,26.50389147,2,19.34305434
0,85.52909554,34.47543954,23.42764528,28.42593118,2,22.23902606
0,78.68801574,36.7598138,13.41293283,24.02490878,1,22.72182823
0,88.28016118,38.77817997,21.64720661,26.30401666,3,17.82554013
0,83.62119088,36.92348321,10.9346221,24.44948923,3,24.30904014
0,85.98923992,34.11945958,20.04786284,27.73003694,3,27.17537065
0,78.08973915,38.55125358,20.4081065,25.35832938,2,22.23947613
0,87.29894452,38.19738742,21.22695891,26.5238659,2,23.46818739
0,88.11670731,37.05143173,19.73869945,26.3361923,2,26.21298099
0,88.67923068,38.00751813,20.40957973,26.9764412,2,25.00621398
0,83.60895529,34.2656458,17.6400542,25.18111023,2,15.55761906
0,80.33422902,36.25686917,13.30709568,24.03823193,1,23.13974775
0,88.47013092,35.3813792,24.04450654,27.42820016,3,27.20511139
0,78.74001604,34.60918626,21.37242167,26.87948938,3,28.16693364
0,86.69898521,37.80174354,12.07023248,23.39847645,3,12.19886621
0,85.46506776,35.33964287,20.14602539,26.31829302,3,24.1668541
0,82.42927103,36.91356855,11.88390665,24.80238439,3,21.22637188
0,80.15760464,38.28168964,10.8445561,23.86043045,2,14.73096835
0,78.27228996,38.59387398,15.51165607,25.16225665,3,14.32960094
0,84.18248857,36.53956137,17.32541391,26.23810537,3,25.69550248
0,80.28959992,36.02017095,19.6499722,25.20773306,2,15.38534829
0,88.12795528,37.45075878,14.55937644,24.04943448,3,22.10880255
0,79.81831707,34.17477841,17.96447096,25.92135222,3,24.91450433
0,77.86376022,37.24971176,19.69767714,25.12465755,2,26.23133208
0,81.32843133,37.49445188,17.87235173,26.17458733,2,24.77932911
0,87.22378187,35.19941099,17.08452644,26.89714294,2,22.81199458
0,83.56791383,37.64351973,21.72825241,26.17063185,1,14.42983509
0,86.44125973,35.1242396,12.473295,24.4006486,3,16.65911204
0,79.27730663,37.69000796,22.74867114,27.11009616,3,26.26661993
0,87.78843972,37.80119958,21.61984162,26.70638371,2,26.10687111
0,87.22170056,37.06212461,16.75642873,26.81795009,3,25.79047608
0,83.24335594,37.24967406,15.81668453,24.10745334,1,20.14925315
0,84.15614184,36.60084685,12.9489007,23.93031269,3,24.14993374
0,85.67265246,37.7042003,9.350134302,23.61467924,2,25.58156765
0,87.43067221,36.28410232,11.90729628,24.50377804,1,13.93897734
0,81.15873052,37.51143207,17.82773928,25.52242412,2,19.68955066
0,88.44727923,36.09413035,23.02043949,27.64039411,1,21.99221779
0,87.26510105,34.72988126,10.60487231,23.82804407,2,12.08500895
0,78.66738205,34.44249954,10.43431722,23.7590706,1,18.7375681
0,86.1730391,34.54511671,23.30991762,27.02629309,3,14.80539264
0,84.84607439,38.54086732,24.83863336,27.71076428,2,18.05577264
0,79.16731397,37.69794549,17.66823206,26.57847576,2,19.20654405
0,84.00973434,36.83778245,15.51859513,24.72332265,3,17.77253293
0,80.00629136,34.16525691,18.5894509,24.61039037,1,18.72931434
0,85.33169765,37.50895376,17.52018287,25.83823645,3,19.22131346
0,88.81376072,37.30533812,11.2841003,23.59054284,3,21.51400472
0,86.04168316,36.49475844,20.29915914,27.11998326,2,22.56214745
0,79.32621242,38.9768152,12.40558248,23.65558988,1,18.98924853
0,80.82962659,34.85665235,12.28286132,23.64188763,3,24.18865373
0,85.24528371,37.90913148,24.44117248,27.29625643,3,23.79831629
0,86.68464038,34.10140486,16.72681154,23.83673485,3,21.16259589
0,86.49791696,34.31862397,17.60849173,25.21506466,3,21.26113054
0,82.44224875,38.61238945,17.54605356,26.2139894,3,22.08516513
0,87.88916646,37.38072865,15.50666247,24.48221337,1,15.26253515
0,84.09205133,35.70933897,21.31207293,28.0856684,1,14.87013677
0,85.2745521,37.8873475,17.82517178,26.54031353,3,23.92492869
0,82.16568572,34.07261955,23.22679906,27.08373148,1,17.38527015
0,80.09606878,38.43348085,20.83527338,25.39923526,2,17.25338315
0,77.47576271,38.56973031,9.959539054,23.83997118,3,25.28034688
0,82.67892621,35.86003428,15.37052561,25.23697424,2,14.52176793
0,81.56744696,34.28796198,13.25356154,25.53517297,2,22.32904039
0,87.44593413,38.10290525,16.19592923,23.94259181,3,23.19343862
0,86.74587453,36.10692441,13.71214892,24.78152415,2,22.97939916
0,81.90645173,34.09208369,23.52249982,27.1860548,3,16.1196279
0,79.78718543,38.14330574,18.33739031,26.12846251,1,22.38542192
0,83.7070984,37.35698369,20.9792446,25.87529075,2,24.91109252
0,80.83188369,38.71014851,13.65483668,24.20339479,2,23.22612282
0,81.72355702,36.41423813,15.10100878,24.03728215,3,18.97129671
0,84.60815949,38.82641887,21.96959919,27.40372313,1,14.07218364
0,83.31928914,34.36492203,13.7261107,25.26266842,2,18.41403671
0,87.3016476,38.57246948,13.94313891,23.22208582,3,14.81509547
0,77.89618138,34.17254176,12.77809002,24.57847015,3,31.07868779
0,88.53759639,35.99287898,13.03374834,23.6643742,2,18.84751539
0,77.12167675,34.44329547,14.15957896,24.39426461,2,18.39466975
0,82.36513118,36.2879963,18.40109517,24.76051446,3,22.41839306
0,82.19904507,36.53901339,11.95572673,24.66514504,3,18.10896967
0,80.96986818,36.90165257,12.96211335,24.27386248,1,26.5074291
0,77.60110121,36.01597862,23.26143196,26.38591559,1,16.38326609
0,84.37032971,34.91112142,12.07226769,24.15897797,2,22.15640263
0,81.20378975,34.08226325,24.3796285,28.12134925,1,19.32532052
0,79.37515648,35.15966313,14.18615033,23.65917162,3,18.90243192
0,77.79457283,38.34854404,24.63929667,27.6073737,3,12.88813237
0,85.22267319,37.89508453,20.92751575,26.97214637,2,20.13000463
0,85.86219797,36.66434085,17.76606578,24.4342079,3,19.77283417
0,81.3169219,34.44541643,20.48546532,25.91963746,3,24.95033874
0,79.38750697,36.41986369,12.68821123,22.40224617,2,20.934223
0,83.70998822,36.82847066,16.62639354,25.41190379,1,23.49302584
0,85.97307474,38.67984641,11.5164666,23.7157715,1,22.36958373
0,86.74983164,38.57673035,12.15244164,24.31582175,2,26.02389867
0,77.90247773,34.30809959,20.15542351,26.12806253,2,15.49938249
0,88.23633207,37.08225301,16.82835602,25.29969874,2,25.66450533
0,78.11806569,37.97110365,13.33092918,25.24987703,3,12.29734532
0,81.26113818,34.87482625,21.35596151,27.71190136,1,18.31232711
0,86.53224712,38.67613651,14.73422965,24.76560667,3,19.27464211
0,79.50837603,34.56708958,13.11729532,23.03575669,3,16.53992458
0,82.00317128,38.27331226,24.75136834,26.9551503,1,25.1943727
0,84.5107474,35.24390286,18.12621406,25.64987183,3,18.59381802
0,84.82320165,34.75461563,22.9588953,27.44962341,2,17.4670625
0,82.23287606,35.92437616,16.7296646,24.14043426,2,24.79905317
0,77.33901943,37.35010821,14.71773338,26.47486182,3,17.21518213
0,87.49078145,36.07958706,16.32773642,24.9060835,2,24.49769597
0,84.93225367,37.72555443,20.85279808,26.05143488,3,20.86269948
0,79.00855106,36.1691701,19.39300215,26.95824409,3,20.40797658
0,79.85010193,36.87186226,13.4116357,25.24728783,1,14.49536678
0,80.80419237,38.2979234,10.55840005,23.56495965,3,17.55784793
0,82.52843699,35.37899957,20.56550517,25.86119227,2,21.75877344
0,88.24189332,37.78385553,20.45182464,26.26494315,3,24.94042719
0,84.53190873,36.9148569,18.33279414,25.46280263,1,18.38075896
0,85.30344233,36.13589281,22.92163075,26.66277083,3,20.4921736
0,81.66338838,37.42273074,14.93995689,26.29782136,2,14.06078393
0,84.50628061,36.99736489,9.871343461,22.58465769,3,22.93559771
0,81.40846516,37.47862699,21.11552309,25.49084123,1,29.77295396
0,86.46771131,37.3754871,22.80992488,26.15135496,3,18.6489896
0,82.78965964,37.54662307,14.62218769,23.94977652,1,19.51681155
0,79.67674632,35.61522891,24.06417835,28.11661561,3,24.0262767
0,83.39386809,36.82914937,11.06185094,24.04067781,2,22.79400735
0,87.47745007,35.14522019,24.15872636,26.89699748,2,18.75125014
0,82.65044364,36.65699355,12.15367701,23.40775384,3,24.21670855
0,82.14143329,34.93740467,19.1372375,25.7770106,1,25.33532999
0,83.76966941,34.89712481,14.23536525,24.18662343,3,22.64866261
0,84.85733573,38.63781057,19.59626832,26.46795633,3,17.4982327
0,79.6562267,34.35496481,20.85019957,25.90102514,1,15.9132266
0,83.5670411,37.09539216,12.12711245,24.31933953,3,14.84424789
0,83.01674263,34.92235207,13.01144827,23.87015927,2,16.816554
0,77.39605541,36.19059023,20.72587065,25.44565216,2,24.10911933
0,79.65428312,36.40761412,22.67198656,27.5646853,2,20.29868342
0,88.88892116,36.37748769,16.09094833,23.47323111,2,20.20382899
0,83.1377833,34.31596214,21.10138742,25.81797389,3,24.42144913
0,84.24564562,36.22634464,21.84104749,26.73216448,1,26.43100421
0,86.38829564,35.54845893,21.11747322,25.44524913,2,21.2627127
0,79.6073405,34.78375334,22.01793486,27.41638651,1,22.84438525
0,82.62155011,35.71386092,20.9097644,26.0953265,2,15.86039161
0,82.20773357,37.72520448,11.74395069,25.95305932,1,24.59370941
0,84.39230648,34.47786859,19.42560255,26.29698893,3,20.4836198
0,86.35551021,35.82596929,22.74035358,27.45631578,3,19.08397264
0,81.44591087,35.64204648,19.31173134,26.03485205,3,18.24603731
0,78.43485426,37.15234075,18.11820563,24.38572349,2,19.42861966
0,84.9816752,38.68686429,23.89839179,28.27776884,2,21.61530417
0,83.4379554,36.9814059,10.44532855,23.00921663,2,26.18752974
0,84.78674239,38.21382762,11.25690793,24.65723736,2,20.07658259
0,84.96902056,35.9086399,20.58451146,27.20222167,3,18.57713658
0,85.05983827,35.48554415,10.3984254,24.38459541,2,12.39324797
0,82.95126621,38.06705543,10.73050236,24.40328222,1,19.44772215
0,83.48976991,34.10848171,16.18830136,24.71571992,2,18.84161293
0,88.25588993,36.53721674,11.57128494,24.70919957,1,16.42599469
0,85.73708134,36.91444586,25.3092168,29.35502355,3,17.68536275
0,83.82564403,34.74165589,14.95280747,24.54905789,3,13.5372
0,85.82838974,34.9894835,18.40291504,25.31329382,3,18.13500668
0,80.96771323,34.43202618,23.25338269,26.90983091,2,29.34651229
0,86.77032453,37.62601304,15.27176868,25.18977369,1,31.07497531
0,88.77204491,38.48316776,22.69494365,27.21223401,3,24.89104228
0,88.24655567,34.80130833,19.56919104,26.78983872,2,20.58633937
0,84.29707089,37.17559583,23.04222529,28.07457062,3,21.75265908
0,84.92743061,34.00028985,15.41412654,23.29597374,2,18.4334504
0,87.95483454,37.1321579,14.3110483,24.63258308,3,16.03221856
0,78.26259661,35.23001451,13.28902331,24.42026739,2,22.00723321
0,84.81257682,34.29168395,13.93669469,23.76028797,3,24.19382043
0,82.53547494,36.77331318,14.19710526,24.53050359,2,16.73969816
0,87.61901303,36.09088735,23.4849912,27.9326874,2,19.83468773
0,80.61520663,35.44995765,20.60937719,26.23137501,3,13.503032
0,80.84278309,35.60142323,17.99931028,25.13233547,3,22.85326884
0,88.86786012,37.35488336,12.71260485,24.35740241,2,27.74655775
0,83.25075465,37.34344286,15.42990217,24.96688247,1,20.88169107
0,87.59455902,35.53004797,18.77050036,26.42889335,2,20.57825189
0,84.792251,34.67860206,23.57266157,27.06474198,1,18.92863519
0,80.16307038,34.28476027,21.1393663,26.7418298,3,19.98501293
0,88.74771082,35.27711707,20.17863611,26.55011121,1,16.18504363
0,86.56423688,35.19199082,19.16107191,26.39085641,3,24.77673683
0,84.29885891,35.77720794,22.51575144,26.29458952,1,17.51822808
0,84.42727807,38.17761383,21.24410561,26.42089295,3,26.9136635
0,82.21559332,37.1182259,15.42044234,25.22541342,3,25.10080157
0,82.36560172,34.39742258,13.15923001,24.33110233,3,15.35419175
0,79.53316059,35.39863975,15.03608303,24.7840826,3,15.33898698
0,87.00224358,35.47599074,14.91145977,24.97874567,1,17.70249796
0,77.12772092,38.11152994,15.15873216,24.12908183,1,17.55834827
0,86.64040622,34.32829843,16.09826886,24.0097244,2,12.36499561
0,87.3341291,38.58987879,17.11098366,25.97417173,2,23.82382026
0,88.57037758,34.89171408,17.51615839,26.01341027,2,24.8695299
0,84.62478562,37.1424732,23.24991832,27.70628057,1,22.05875157
0,82.93009417,35.29250342,19.71136842,26.73247941,2,20.87132989
0,81.36131381,34.82578182,16.79627215,24.43278114,1,23.74044136
0,80.20979439,37.87088821,23.51265546,27.23327356,1,16.83118585
0,87.55654096,35.66623895,17.07154622,24.78899401,2,22.8153938
0,88.38582741,38.8526361,24.01379594,27.85860219,1,15.8982865
0,79.81589716,34.62004489,23.14952946,27.70364451,1,19.85848578
0,88.76720927,38.4050906,20.5359695,25.08589732,3,21.72950127
0,78.14053422,37.56603322,19.03987586,24.7508914,2,21.39677036
0,85.59395934,37.06827625,17.64653321,24.78782835,2,17.24570797
0,80.32088115,36.00501305,13.04666041,23.83609563,3,21.75474642
0,78.87083819,34.16326958,10.09928827,22.96733063,1,25.13325703
0,86.07620991,34.27018511,9.963975219,23.3282094,2,26.69617404
0,85.98366932,34.35514866,22.44688463,26.96534669,3,23.74161624
0,86.75454721,38.30826469,16.28357316,25.94169057,2,21.69708581
0,79.45464695,35.20360473,21.66019775,26.55462506,3,23.35882255
0,79.17709893,36.50847344,12.27166568,24.03786752,1,11.98358451
0,83.98210174,35.71151114,11.57372804,23.82829518,3,24.35731459
0,84.33544571,36.36352585,12.51991737,24.54154019,3,22.31144137
0,86.59367251,34.28353629,12.92816635,23.78028756,2,23.10723084
0,82.0403247,34.4091275,10.86272185,24.28277646,2,19.67336122
0,81.75561064,38.9635844,19.02554909,25.73750873,3,15.59609033
0,77.57096885,36.9192707,20.828262,26.3231887,2,23.68256822
0,86.07445178,38.62355777,12.23591511,23.67154935,1,20.40610477
0,88.1814593,37.0262371,24.60598136,28.53786079,2,24.56037751
0,88.70978402,37.22603597,18.13835809,26.40878743,2,22.58177542
0,81.12995921,37.56122747,24.84215571,28.06965516,1,16.96377446
0,77.60459905,38.79205968,12.82424419,25.04084154,2,16.57096284
0,81.60196651,36.52567826,13.99517966,24.41648756,2,17.32144212
0,77.64897507,37.2184233,17.9467243,24.96196964,2,19.88547673
0,78.59131094,37.09051184,22.15862901,27.20594884,3,19.08324101
0,79.38780154,37.51766851,17.22738657,26.31992632,1,17.57762699
0,82.5657251,37.49331968,18.59481682,25.17348756,3,15.64115248
0,79.04713604,35.08831039,24.2329488,27.24089605,2,16.41215822
0,85.42872982,35.00373459,19.22390878,26.02968305,3,27.02617985
0,87.90077249,37.94765053,23.48049552,27.50190103,3,16.34031578
0,86.3081588,37.40486816,16.11609941,25.64812245,1,20.85378151
0,78.73897376,37.56908031,21.77835238,27.11812681,1,26.78215201
0,77.38145503,38.47645526,20.24685227,26.06845831,2,21.06321087
0,78.94820566,34.81754462,10.14997191,23.30744042,3,22.58572386
0,82.07649777,35.79833133,20.75198334,25.48150732,1,20.85709327
0,78.26472153,34.79564276,17.48762729,24.98089534,1,25.25102216
0,81.99157884,35.94375592,17.88157005,24.18787038,3,21.37047443
0,78.20036832,37.80199113,12.77874593,23.8298651,3,17.36569368
0,80.39979217,35.37676464,17.91546793,24.92696219,1,20.99694005
0,86.95868584,37.83993381,13.49684837,23.99464087,3,24.46314005
0,78.09072946,36.11447124,13.2516398,24.16328557,2,26.47990542
0,87.19251506,37.3805408,15.05476853,25.30333057,2,18.0893988
0,85.60900321,34.72945867,12.68834743,23.22733539,3,13.12574575
0,80.02450281,38.08980047,13.49281783,23.54187138,3,17.03458539
0,79.22942165,35.27425902,11.07081498,23.62728698,2,25.0810739
0,88.46060526,38.02383254,17.34240492,26.11732086,2,27.16871845
0,85.13119062,34.00153201,20.18009839,25.26916283,2,18.40003341
0,83.08113823,38.98197858,18.47865546,26.31126081,2,20.14501312
